,hash,train,label
13566,df7853e71cce159009cca3a22b23ac79dfa82896,train,3
13791,f5eb8d4a71e7b58d37f738599e8b7087e9eaf676,train,3
13745,ff5c534ce287f9379ea62a742a629cec607d9085,train,3
13780,4ac2753d78e6d35391c592128f401b7372695f19,train,3
13609,4b503a017a75f5f9db00029ca62fcd647646a3d7,train,3
13028,4cd2d986d38c134892263971a67efbffff263fc4,train,3
13714,56d0449ab4e2b04b66722c8e2c3b6760f8dbe251,train,3
13112,69d07bb6cf3ef957ac84b04e1c99800483f10e25,train,3
12861,562ba4737e23653d6221a3df8bdf7943c13bb77b,train,3
13514,6896b42a3061471e1af9d5d5b69734dba179dced,train,3
13654,53687327c7432b4d2bdaa6fa9ad5e5ab1bf20d44,train,3
13715,f7dee9d344ff60d39c04b16d70a53efb05b886b3,train,3
13067,8a0b2b2b3bbc83cda04d231d0e6f03d6c7e69a51,train,3
13623,30d5d9ed03d47942f168fc46904244102deca2da,train,3
12952,49e63487eca2ab90ff52c0365be3709e1559af56,train,3
13444,2ecdc3b4936ec2bc5daac0cc4d51a5732099d77b,train,3
13659,aa6658a05fc8733ca959cb0573e93337b72efccd,train,3
13275,8ec3321433ca9bb8897ec49c0ef716cf26230ac4,train,3
13638,94d654ce017e6cc84d099702ed40bc6b902c4080,train,3
13346,08d0ee8c01061956bae2fa9e72385e3f3a6f5540,train,3
13342,364e231ce1ea7dc9cb919854135f9b0ce14a8244,train,3
13297,20542984f71c9e69114ca1926f2ff54e9a45437d,train,3
12985,15f47741ee03ff743f686fd64c81a0db6b729b4c,train,3
13064,60c7042e8145cc5becd4f3fa04691e25e4673e2f,train,3
13574,027090fefe6d62de93083f24f9c28606080950fc,train,3
13725,7dee111292720ca90328ce53d78c1d3386246ecc,train,3
12982,907bb0702dd60d1a2736ed257c15aaf5a48f7330,train,3
13578,2dd602c9169b2e5c4a0ffd4482cf066eaf266454,train,3
13793,83095a29d5aca061414200c09ed825f397a87a19,train,3
13002,e2d5c50c1ebfc5e1aafb0b47f44d8002c2e60a7d,train,3
12956,3127845045620d1b53641799076316068ca01b0a,train,3
13047,0f09842112073cfb3036e5a7d12e241a3cb06bc1,train,3
13762,3380967cfa65424e27d958ede5f8ead1a0120cce,train,3
13347,377bb544584d77a894173cae7334fe1fe7262611,train,3
12990,a19c64937611442fbe2efebc494c71d247e187d3,train,3
13124,bec289a6e240d23a696bfd6f00522ae7653331c9,train,3
13396,520bcf1af4b610e3eb03672cc3de969fc499fd04,train,3
13676,881b2b1da8163d9270d6670a919c2728421edd01,train,3
12989,ba51785fa498e4cf73ce38bd38c29cb4750a67b5,train,3
13371,501d61d750907f0b0301f999dd856f043936591f,train,3
13417,71543d0c5b1d51f47dd4330a466b35493d21d985,train,3
13585,304d7fb2bfb2852f94687281e568f32c08256fb9,train,3
12979,4444550bfc4e07178bc30f34eabaeaf6cebd3ea5,train,3
13202,71ef4c6714af220f3f5a1c85d3702d9ed5dbc92d,train,3
12932,1ce7d9648772a24cdc186b53b6bf265645593d76,train,3
13116,d83bbcf904aa22509751448b7cd2a56dbf528637,train,3
13496,2b51e1745fe475c3f2f1a43de70d366776c34674,train,3
13516,e79310f3c075f249e73f5dd979f2c3b841033c0a,train,3
13079,4758b6f656fa06ae07eca9abb240f63e24ddf1b1,train,3
13210,878337dabb29ede1240ea1e911a29d9aa7d62eea,train,3
13027,1047aa22cfe2e9101f1e531aa499625248bd3c77,train,3
13592,a6d84eb1c1e2ee3b01be68dcafbc06079ced4a84,train,3
12823,d9760205944324c3d4f61c2dd90673735620fbf2,train,3
13266,ec3ac1f2166193b08f8c24510630216aef0e338a,train,3
13006,28a57742c568212d21c41c85846363b07260e9e7,train,3
12859,3f174d5791c88efdb0e6456f66ccb17c049ceacc,train,3
13078,bc0de6a78012b41f5c00c9fce4ccfecbaad50e6b,train,3
13044,08371f0db5188f6abb9fe0b3ac84ec4a6bf1fa78,train,3
13719,e17fbcbe1155585926c30cff01505b5f5128bd30,train,3
13364,ed188a971eca3cba348a2fdda7f00a919535806f,train,3
13156,ed2cf4b67483b5f57f7678526b3317453288b048,train,3
13488,3a15a0902ad01781290f5abed633fa1c29124203,train,3
13735,29a3e2bc61026157c1640aaf02936dd148afc0e9,train,3
13181,ae1a2bf180b83db0de2be28abfe3db1d479208ed,train,3
13138,d89bd7685f63aaf1b84e6258ad04ffd025c37b8f,train,3
13345,91d26e4d4df7ee70840317fdd8fdfeb8636ce150,train,3
13605,bfb04366f3bd32c5df25223f85acf845ddc7682c,train,3
13303,a7381e5659b5ed7dfed4fae598897caeae9f9d16,train,3
13128,03e56b5731c1721dff2f97c448b64876e75c78eb,train,3
12866,d8df03afdef3c6ed408e38cecb9509a1abb0967a,train,3
13629,689a7d265000a2cd85a6794520e22df8718f5b8e,train,3
8602,d2a57604800657b39a8b31ba8d3329a68f883397,train,4
8577,89a5f8c91535fe124789493aa9450eabd00f209e,train,4
8981,b7223800f216b91e98d0dfcc203d510d6aecc56a,train,4
8592,dba022569c07540854b80d548b721f74a95b8f36,train,4
8414,8163f2d29d7dbcdd73b5b450b3b7b214f3352b79,train,4
8965,823e17a70b3a66fd17c55793a776d94d5ebe4a7e,train,4
8391,b73018b4e5b38afe629f2047949498a2c22ecc17,train,4
8367,b5783757825c49624ee7bfb6f1d55e762b899223,train,4
8532,cc485d2897560e8cc17fa1ad6f94205042e6793f,train,4
8535,1487ee4b1681912529df63bbabe58e62875986c6,train,4
8498,90d7ffa7f366b39024cb08e05b01a62876174c38,train,4
8826,42d8fbbe3b66dcaac590f32999a37efeddb7f8a4,train,4
8884,47dd3bf07d4c52d8ef02c61ed791082fd8b9b015,train,4
8236,cb8b1afb672c98257a00a751c83faf1df82dc271,train,4
8681,6b8abb48303dade2735ced5d3f113d905ae23690,train,4
8565,7b05e0e8cf6b665ad0e97fe57386c273a40c7682,train,4
8432,7457b01a4d2c189e7f19f2acb9d5e0e5a0624545,train,4
8882,9fd93bd64f50d7e484e4958707f92bda15c15cb2,train,4
8582,278a550a14c0ff11070424c7d409d798c63a0318,train,4
9025,cb95e74312cabefc448d0e51a6f1bee223f2da25,train,4
8438,e9c03504ef730537deea62c456a28b191885ce86,train,4
8572,949fc4bb879cf5bf7d32893e65d36295c51bc34e,train,4
8996,36fb628d9fc8fafa0b092da7984ae41ce092951e,train,4
9097,993e68c04983b2d7424d3ac4afb48365d86bfc97,train,4
8959,d6bda81aa34d752b204edfdb4b36cd3a1cc6f044,train,4
8883,c5fd75dc65fb08daa812557e0da62750569b0147,train,4
8501,90cb3571cc505c926917f89d3b36490ecc07ccdb,train,4
8756,2487648cb7e7deabd6be713bb2ce2464031c4121,train,4
8930,6ffc4433cc1607479c1c99d17aad912a292ea0d1,train,4
8972,3ae52a025bd704db34228900ef00bbfe3faec480,train,4
8557,b8c796b68459b8a461a14ca045e85a93955b43a5,train,4
8503,02e7faa51cb518ecca2b2159c9cfce06579f8e6b,train,4
9086,bce6c530e0818fef0ad07968f0ea36e51378df87,train,4
8578,eff2eb53bd66e600dfab3dfd4f60a01c106bba31,train,4
8417,f7d5e6b0297b8c73d895cd811ca44219aed1e677,train,4
8749,318bce3a431d663ef2aa255faa15d4bda17e06a6,train,4
9115,bc8a991ee14dbc585b6710d2729c1cf257ead68e,train,4
9139,a9a2c2096be471a9739615f2bf1aebdba1ddfb2f,train,4
9144,59230ec7214d11b0f8fd0e98be8a206c5afaec5f,train,4
8376,428c4676c246bd888337cab941a33c81b878becc,train,4
8780,14dde2674fd1f8089fad95b1894715578f4ee17c,train,4
8363,82c0676366e30a37659c0572fbcaf31b56f0fa19,train,4
8944,c01668db827ab0c8b0dec3465a9da58dc0c2eb2b,train,4
8761,4f787f1e3079c21b9eb7ca02952ced5af65800ca,train,4
8985,f7ad8c43f9ffae83adeee55c50eb7bfafae0d999,train,4
8599,29f9e8bdf257501c87c39e39e5f170301eb6210c,train,4
8413,55dca87f4f4d544b1b82a7ee8dc33876a8924b96,train,4
9082,b6c9ea626cdadc3211b0daee49e429bc74c16b36,train,4
8881,2cdb514f137fc14f9a428df3e1cb19f622fa84a1,train,4
8543,9f054886ba31f949cf46eb162e05c5e9c2316dfd,train,4
8564,26df2925bb7d9cac451f4fbf37c7c37d4387fb7e,train,4
8942,cef01a6c44d01c142ae65b74869e716253848de2,train,4
8575,7c87b8f943926d45594d2dcf9b76bb04c124936f,train,4
8496,2ef213771beb1b759442b57caf334d0530d8a5c9,train,4
8903,ffb5ff9dbac80de31201415c585d9d5d986bb4ca,train,4
8952,9bb3d784f1fce6e143bf6055ed822035c7fe35e2,train,4
8958,22b7f3204b95a0eff46a3a9147e31a4eb363aa8c,train,4
8529,65177ffe44e9b11eafc3a8a13f0ca478d4575a18,train,4
8234,12d078dd93daa56389a226d774250b0a4de3ff47,train,4
8897,e44ddfdb7ef0807a81876fdce6e2da2b6e9dbbe5,train,4
8499,e5eddada48c0f6b12656ad8cb7dc4846e93b1e50,train,4
8390,f423b47df265d51f8f12e702434915841d057254,train,4
9083,b1f49e28c2ca710efb19182c2dfaf43eae20b916,train,4
8270,b1c21e4f989ad274a2fbc1b9c3d153c9c2787d86,train,4
8504,39a55dc2b5bc656a3ba27e6ec430d75932665eec,train,4
9146,6cd0270b9334d26258c0cce1bf02d41deeea376a,train,4
8360,16e2e93807fcb79e49e70fbe40f36b118226047f,train,4
9042,d9ee2de80b9b8a03a8daaacf41d5d9195f37d05a,train,4
8720,291a3b39239206ae7de9b35dee6b30e70ab5e22f,train,4
8975,b931b91f504ae5f3343bd51bc98e706e5ecbb095,train,4
8721,f85df76e3b4cbc6ee2a24b46205fcb27a075ad1f,train,4
8429,481e1b90d54a03dfe37c248abb9b60705c1226bf,train,4
8677,b7cef176bc816bccfddf126a1d2a17eaa0dfd871,train,4
8645,85225ca0bb8fe1b7b5413fe414e566d39969d3d0,train,4
8277,1c7351f10b284939ca3edeb055fd2e4276271c18,train,4
9015,59717c32d5f70fda0b6855a02bd231e24eb9fa0d,train,4
8314,7fc70a8ba2b996f15392e8a76ea7861929076f51,train,4
8508,9eee6f0d92b296978c1a4ea07d7335b66486180f,train,4
8760,0c2b2cf69fc98ce59f74996515dfbae4b5fad7fb,train,4
8406,c2e2bc2c1a80ad13317fe91517c46c2bd58a9af0,train,4
9169,7d57e86cf1e2866254b76c6143d75f6bba29f000,train,4
8264,1298e592f8a31e072dbf9788194e227d7f8e81f4,train,4
8927,bad4c184c64ae9dba9271db4bb93137f7fbed144,train,4
8937,3776fa2a446cf66d893c94384860a9ba522082e6,train,4
8425,e1fac54a65e42820c823e2dce7176a64ae6d0cb2,train,4
8396,dae0c93edf70f8f9707735f089b3fa36b9013c08,train,4
8809,97507b6445bfc9a0129cf321b8e13a9f02a89a53,train,4
8233,585feb34b23d0258e3f74630c734c5ff17178d87,train,4
9030,c848e1cfce00e698de45d4716b9b0d0eb29f1617,train,4
8635,356ba71946dedee3de7f6dba8ae4ab0791993e69,train,4
8603,af666b4fa28ebe1400fe37c698d0127ac48b1ce6,train,4
8655,05ac94e86b0b3eff5750ba0f8d52d1b53425236c,train,4
8374,04944d97d32db83de545187e41ecb2e8511f1388,train,4
9151,2eaf9fed9f24cbbe3548534ddda924235da4b936,train,4
8279,880cf0d258304a362761acd685c6c2c62f520e09,train,4
8610,56bc73042f239a82037bbcf5ee4aaf83f231fdf1,train,4
8872,582632733bd2cfff8adf56c7d61abf77d4a363ed,train,4
9150,544e5efb7f3f61abd6be45a3c57ef0f84888394e,train,4
8666,c70fc1f2ccfadd0358b7fd09720f78649bdf27f1,train,4
8439,7f9ae9f0f063a120a2fe8610d6ee335b5581810d,train,4
6195,c71c713ebe3fb87f18cb6ef1e2bcb9c9976c765e,train,5
6055,edc29ec85a5f93963a5d141aeb517b4d3b2de7d3,train,5
6585,2b6c2d0b441dcfbf57090ac2bc64292b31aff8d1,train,5
6432,97dfcbe72c7d13ac3c3aa2436071f8aa8b6b9892,train,5
6492,8eb3bcafab51f620a433aa5fbd29f3d6231f23bd,train,5
6470,0a3f145960bf90a9360b7eca871062f45dd334ec,train,5
6021,bb45575d4a23d77d6f2d1af16e2119874361419f,train,5
6099,2d0917fbe99434f7912acd6a9f8c42bdd76cedfc,train,5
6153,7029eb75228a2acb8483839be9eee55ff955d215,train,5
6690,eca6d66ddfe1a97963599de6fea0db454ebf285c,train,5
6052,595fd359e9295e8d58f4577f9a03541457a1e3ac,train,5
6087,df636ee9b518146301d2528ba0554004f0a01645,train,5
6635,53fe5fbdbf63275ad1716547e3454322efd61f02,train,5
6438,ebc5721bbb29a43dc51f48adbcb7fe0f96385673,train,5
6123,65cf64cce7c38bff3047bd1781b753520546dbe9,train,5
6221,18fe6f2e42913346f06b3194ba08b41bffb00eb7,train,5
6190,18f14dadd6870021129489b33a4c45e7a78cad19,train,5
6662,8b5facd10b80edb74b26e498540ef1391a3006de,train,5
6130,eb1cc812117f86c7308b09c51ecc46743b7bfa34,train,5
6547,d2484c59568fd01f7fc6f199ba3de844e37d41a0,train,5
6620,701993ed63a182004fa5b19c6fff203f1e2f29ed,train,5
6468,422f3f05e39f56dc42e4e6b538891d23ca3dfed1,train,5
6459,6e4fb322dec0eaa64c23eaf14f9090310821f719,train,5
5978,053884188836c57e810e0be9d43be6ef475b12e0,train,5
6151,cf4db4bf2a003eb97e15ef8982fbbc7643ba040b,train,5
6576,b9ed3c25d3f1e00ab0e9230918d37062a9a9bf70,train,5
6161,70dca4d96ccafd8a5738dbd8e08ffdbf1b0b8016,train,5
6116,8553d007a20df561f7ce85991ceb66147310d840,train,5
6288,a1c8769ad3f7839066bf9a206e062784759e10a2,train,5
6231,30f842c6eba5944381795dff6ec53c49c6f21b39,train,5
5957,b0edb1b7effc6e2e6d58d33e4ef69ceafb2c1a9e,train,5
6098,870520ec6cce10193c753b002227d81f0496bd93,train,5
6575,1e1d4fec9cca200735c7d086a3b754e369e230a0,train,5
6093,98b5a5b58d570aaae86f2a9a6aff589c38840be9,train,5
6406,706b69db3ec74acbea120e895c8152ece249a2af,train,5
6066,0b80574defcd3e610f7738a47d5bc17d49a1fe73,train,5
6187,fa960d9b513c8a0116a40b16b2e564ca1dfa3082,train,5
6442,b870cb9eba11719e66567a124e086e49b605fc18,train,5
6652,12809326d1cac35e0bb066b1990e5b4c7d80be6d,train,5
6347,051fce35b01927caca0861beedf2273a03cbf143,train,5
6077,e1fa732d821c181974cbcf6d928c7e1f8ec3a96e,train,5
6215,96c1f4cd8f82efe2c7dab53fc8bbc73dd6783e7c,train,5
6323,3e68285b11800521692a3cef1ac578b112fa27d2,train,5
6109,0f09d0ec07b580775e383f5c1f5c28cc77bb9df7,train,5
5976,361a277e2b81616d8f13b9f24307db039df57075,train,5
6598,0fca529fc4bdb9656609d63c81b7c4bb5995c200,train,5
6507,477f1dd7173a93cccee56854c2b0a88298c7136a,train,5
5995,5755c0e4b7aa12c748281ecf07694d61619a8b0c,train,5
6171,2d14e4f65ebd72bc50fbf987363661501f8ee03e,train,5
6068,5e93a148502dc9816e8a772668348c6067af18ad,train,5
6562,ae35a02858766a4bcb90c8cde08a191e02cd50cc,train,5
6508,99a1e6e223778ca39ab135043d85083451c7a545,train,5
6220,0291c411275dd5064271a46444ab9d6622282f1e,train,5
6494,76e46674755eca754578e147710adb4641b76c6e,train,5
6548,7fdb11dfea3e25511a2f73b3140350dd939c9266,train,5
6665,0ca66601f10f90cd0d1b30caad9d800eaffb20fa,train,5
6600,2eb0cfc7862d1aad1b4044dc0ce65e53d3ed1c2d,train,5
5925,02de8950c8af11f41cbb99bc8867adc0c7592b49,train,5
5956,fc9139761305f9d3ce5a8ccc536f17c3811ee03b,train,5
5999,ff5a8318d9e5949f2a66e1b94810b6f1bf11faa8,train,5
6506,33a170849fda276dd26471cb7d367622262b4220,train,5
5962,11838bb944b8e0bf314e6b7381c5e79ef1a0cfc2,train,5
6092,1f686a16cf47bfc4c60843c5208f07c7460f9f84,train,5
6634,5455ba20b72f16d045edec2bea39420a22443cf4,train,5
6038,9cc4da05ab03281335d21392aa09a2489d3cd7a3,train,5
6206,f45f55e05db7da5b0b580ffb23a61070af38f5ec,train,5
6577,9cb5606ff5a524b37d864620c40cafe5fc7acb46,train,5
6560,8c45bf425d501a46b0e56ca0ae6d967e94cb2cb3,train,5
5996,a22c6c56552d7eb5eebb782bffd0fdb58f20bb79,train,5
6012,43bb3ae4f2920666567b99d91f847165f3b68de7,train,5
6124,391dab501cb88207449c01b6fd4eb7fc5d1d0af0,train,5
6157,02e873c4e6f48bad2446f774bed5368cd96aff71,train,5
6239,3745be45d4ba06b835643554bcce1f584c7608d3,train,5
6181,eabec2077d9b1169371329ae580db0a0b2b41eb0,train,5
6167,45592ccffe5ef28f0a2bdd0d13153991d03b2988,train,5
6295,6bd2a40c573ea10e982badd7b74417f05b1a181c,train,5
6147,ef676a989e20f6472d1bbe7dde1cd436205d15bd,train,5
6525,fbe109b2f35488011c5243173d1e4305291f251d,train,5
5932,7f94676cb7fc003e31b0d84c8bb84d4405ec1002,train,5
6085,9c43209bc5d2cdd594bb17292f07173a106c63d3,train,5
6253,02163846d68adb37e4936900447bc173c8a7fc4d,train,5
6631,7451d119b3729f5d2edeaea43d47a9ca14c9e5a3,train,5
6691,048bdd1fd19f4b88af9421f0f07203e875945f41,train,5
6596,06bde94b13853d48383417bb3a5896df95ccec54,train,5
6138,22ca8c2f0d07caa0db9806f1a7661098e3ab1b55,train,5
6471,b300f4151d000dd8c8352e494e5661b2849b2473,train,5
6238,832d4019a41d98a56abeaf43ab2fb52f6ba34ed0,train,5
6160,b564e4325ff2d3816fadc147f8ecd109de08217a,train,5
6204,b83177e33c74c283d46ae0ab49609e97c4b6b707,train,5
6059,6773a15024b0b895ea3f7e09b9d432b3c4414355,train,5
6488,b23a4b986cd9aabadedbd2669c511f29203ef8a4,train,5
5934,74457f46c80e1eea7b265563c7fb9ee46feadb6f,train,5
6309,96c0c6206f23962b330d288bde0c3dd783076268,train,5
6342,1c1184c005cdf950f1e8c6e139568121ce0f39d5,train,5
6121,270bf59eda9d3b0de1afa16de14147e6aca6b222,train,5
6609,d8a561eb73ab63515c813a358193cb06d292e206,train,5
6455,d59e8e4e643a4eb7f1e16434a07978d1a5369a11,train,5
5975,1d21be882a91ad73befa0249a5a0e6bf863d96aa,train,5
6194,a83ed9aa977c451219d43697c7f0892e7ef0dc50,train,5
6191,430fb18e4c13897c30565edb07876ce4929d8416,train,5
2844,a77e3b8cc70b4feb42aa4463ab0ba750ea19d99e,train,6
2766,cd26292c7d9a8c46a66a1f9452b665c20ee530cc,train,6
3055,b5628145c151c9de4b09aafdf30a6d0b7d30d6b9,train,6
2724,65d9fcbf3fb2a52aaadeed5154e1bc29bd03b919,train,6
2629,9959e3cbb54560f4ea498e4ecaf18c45d4fa2bfd,train,6
2858,53bd49c56a7c8c4b2dc14dd393232e1790416577,train,6
3137,6883e198cefd7fd9ddfa76316986fdc6b66ec654,train,6
3150,d09c64eed10d32147e62cc9591aced2220e8bf3e,train,6
2628,48604aa14cd138a12061926a848fa271eed007be,train,6
2910,4a9c7f274e2d8db8eafbbffa21f2e39f4ccc037f,train,6
2508,6b0f91df226cb8bde93b8f7d45274349e485b798,train,6
2996,49f7aa7c1b1011d3b9ac4cac8d62dc1c74a45120,train,6
2914,32bebcb3157d5677f9510da05bf7909164151d3b,train,6
3148,ee51f6294887f5d374473900f969f384df62680d,train,6
2903,a4d76154b0a8c385815bd8e5ee70da03c528724d,train,6
3159,4cab5a1ab16006128c4ce08ffdaa0a1db3c08ae5,train,6
3032,4302f26d686e92bc3a2fe75d71de5a10db8ba254,train,6
3116,856726dd517d53cefd27c4c96a6b76a9eebe3e2c,train,6
2943,a68f78d390389fc4e08c9779d22564722e0a61ce,train,6
3125,b6d2414c7c622de5d2b6e0210ee33ceaa5d2805c,train,6
3011,f6140ddf5f0479ab088f43640a1cfe68a1e62ac0,train,6
2946,372dd386f623c2b4a78c3dace86d85a6a71f0564,train,6
3043,ac3ae52c1083173276c0c88333315544001c266b,train,6
2604,7682793fb075a718615891dd43a1ea98d6e4b707,train,6
2554,1cd77b6d1b713f3f96f644091994f0a8895d99aa,train,6
2510,42b2a0893fe1777011758c0e87d91fb68e94f3d2,train,6
2652,12cfcec9452cd1c3596eb53563afa1552c9afddf,train,6
2663,bc8dee98e1ef995a902e54c02db3ec5f767ff0fe,train,6
2777,27e9b429e962bf25272f2207d3179d887b9fbd3a,train,6
2667,f4bd8f84e879d8a58c295cc852117b9c67ced76a,train,6
2974,b62317610a8d1f33cb566f40efbf0fd35954d5c8,train,6
2678,8f884af797a7119f252b0846e48bca0b0d6b3ad2,train,6
3072,0aaefddf92a159b1d0472a7a880f9620d22a9e46,train,6
3155,3545ae7e013590a9749980ac6c3dfda0928561c8,train,6
2659,b2de63d7b60c893088dc82081e1c796257fdc1c8,train,6
3136,1e50ae2dd85c196c1dbda955c391fb92a35efe4b,train,6
2842,909fc2102b4725047cffa554a22a38aa9c3286f1,train,6
2932,2cc050101e39779bcceb797d15989f9aba8561a5,train,6
2826,a0204c52054a598088ab5ae19f7006c6f19e0f87,train,6
2829,05d63223dc125ff1e1bbb08d4deaa08aafd61630,train,6
2576,dd46ac9fb7d067e9ba62ad0d1f691d35ae67c3e7,train,6
2936,987c36d1f7cb79a4e83b41385fd4d20719c38096,train,6
2975,46eb67322cc5564a9f66b38d44acac28dd2bad68,train,6
2792,777924ff325f636c32a08484ab10747176f9fe9f,train,6
2616,e55373c5005f7aee9503572287a3341a6a73700b,train,6
2830,23cf6f6c1dbb91feea90931391ccc80cb0f926dc,train,6
2540,e42eac1f7a99e8dddbaec394e9a46317e8d0e76c,train,6
3103,39206a1a735b81f8d7d0f6c6d82b0104a88ecbeb,train,6
2786,5b5118ed4df30f940266cc410fed2d8169f09986,train,6
3035,6af162c93108ade048ece32a783a943443faf5cd,train,6
2579,c879144bf8202b7f4a3a66b749783bd312717591,train,6
3013,bbacfe4114d5de62b05d9f6e87b6eb7d5670e543,train,6
2545,edcdd3ccf2dc53e82039b3e69246a1016be3121a,train,6
3023,2e7753c04a1561a0c86576e507991ded251ebcd5,train,6
3070,8b685008381c0d54c5945924f4dcdc6cdf5a63ce,train,6
2726,3cbb5ed267a8bd0f8ecbdacfe1b15cc5eb1ce9dd,train,6
2965,25e501672f7191fe656ed983adef1ff7bfd3d4bc,train,6
2883,d4d99ab1779c150057f6709a2bf734cbc2eda8e8,train,6
2575,3f5333fac28ece0e844806bf25caff0689025c58,train,6
2718,f3c78f2b50f686c8fbe0ccbfeeb20a676aa37d62,train,6
2959,7d2d32707fd024231631e1122e86afd1ac4e9c9c,train,6
2779,fb1ea56e3bb945a34dd00554f0bb3b8bde866e86,train,6
3127,6271788b071b2c61f393db8691aa1e24ce7b83d9,train,6
2876,bbbcd9fabdca225c00479e25170c53656e896d98,train,6
2644,592781a21b1fb59545f78c0f55702ad0cd482d83,train,6
2723,15bf3131983057af2e804f286958ded02e48d632,train,6
2648,957a2ef79b1b1d1ded75d39f1a7aca08a7c862d3,train,6
3153,8ee182236a56eec9f56b3da6e1f71edef857ffc3,train,6
2859,549af849c9f7fc30a94ceb463aa6c6dc1c2d63a3,train,6
2631,65a0c6702c244fbea742e8392c51917f01d71651,train,6
2551,c9215e50a5eab3dddb915bf37b2a5260cd0b5af8,train,6
2992,0d3f2894aac6b8afeffcddf21095c42f9566ed1a,train,6
2845,bd437ce3cbb84776bddd20dd4dd60a0e5d6380ea,train,6
2928,4afddbdf475866b22f4f4ca5d7cb25a0cdc91c82,train,6
2988,cb2c7f5a368b549a16229830242d15424c3e6362,train,6
3051,4f5b3a34bd285dc131237b1e10d53ccd9b35e418,train,6
2824,35bdcbbc3a1354b9a025bf3c76bec29dd2b3664f,train,6
2997,4e5002b8e7a57e58f7dee11689213bc27cff4b3b,train,6
2502,c222c71d4529c1144f7bb53c3b5a7068d2c3ddc1,train,6
2707,9c2b956825379cacbbc45ec3823a6b520fc7a4d6,train,6
2706,ac94af82151251cd13001c5455063c3a5e4e7f4c,train,6
2582,302c409f63b37e085c29462baf445734c8969ddb,train,6
2734,94932d2ac696d88afe7479cd87d56002904af877,train,6
2995,700ca6d835b11cc2c0de320892fa2ead8aa2590d,train,6
2700,8c97d27e677eee856ea56b3243fa1b7495151947,train,6
2656,7176964beb53e9e9422c246113115ae5563c6a5a,train,6
2617,d6702960fc236949a30341e13f86d052f942d4e0,train,6
3054,fa57bf6f5a056d0db3cc82a1be54479a0210f46a,train,6
2661,1bfd3bccf029c630baa3151d6b06dc6c458e94dd,train,6
2924,2044725e76b7bdf95b6083015238167e28b76b84,train,6
2669,8d418632d618049996d923cf895f007c52160253,train,6
2769,cfdb136932e724e77c0b39938e036f24c88af30d,train,6
2689,10cacfa60076e31b861a31f8239e223fe99d4070,train,6
2532,9fe6a1862dd15aeedd379512c90a8215395a9896,train,6
2770,e3c74e037236059e8e562e122c267b0215532139,train,6
2881,05edee88428110b642c327a6558ba04c11db5eb6,train,6
2757,46a9797adfa28bc04229e4be7cfeafd59af44791,train,6
2666,28091b2aba052231a7f7d57cef9f72e4e57931db,train,6
3003,6be6c4141a5c3159bb07e98b496be027546f38b8,train,6
3059,90009ab3b69af2cab7b109bef16875e4ba50ffb1,train,6
7536,605dadc43bf12a351c568c1393434e936db21ad7,train,7
7525,095319e4855bedcd182096bea37dcdf564b50856,train,7
7493,3ab69adfcc2cee8e7901ca41a61de87a4096f21a,train,7
7665,a99c31f84c1e7fd6d72ebf81ceb7f0c2a0ca6718,train,7
7401,f73a96c5f9625ca0157388c43517722f00c59a4a,train,7
7594,b398227c2fab37e21d71822622bdfbab9f5386ec,train,7
7481,616870b6da9d30851af40aa895ec7bec76299343,train,7
7198,946ab0969974aea64a6d87d7fdd55f781d23946a,train,7
7216,f215aed655490b34bead9a4a27b3a3419d36370a,train,7
7373,526b31d45ffedfc9920414e7d79a7713cedfa814,train,7
7120,86af6bf0825b57774ab5df676729e6ce94aaa2a7,train,7
7566,638d5d7caeeaa85378d8da42a0c967b0170de464,train,7
7185,c24d5370a40d7827f5079cb7f2a0344e06a92211,train,7
7447,f8403a5f5f918c7bc77eb6e95c52d8e940923155,train,7
7308,4de91eb4fe7a7fc723eb5b9562a2f51e48b7e8d8,train,7
7109,b9d3dfbcda37dd3c751b2c66b6742abc79428d9e,train,7
7675,2d460c780a9bc3969cd053a597297a8eddb082b0,train,7
7077,e6188144bfb3ca9004b3716d5adabc2543c892f6,train,7
7303,ce7c0730af0b3d285efbd49edc05fb61d00aae63,train,7
7258,1e346cb43fe6cde46a606fec63d9f7fd249b60cc,train,7
7633,91396c5bf33c256ec4c3f069bd955fa17345c49d,train,7
7114,7dec841c4dda6643b602a6fb6767381d7a625588,train,7
7580,817970f8c5094403efa0f693cd9d9437b135aac3,train,7
7332,5eb00ed7be46ec5757bf43ecf2309c582866d5cf,train,7
7275,3cf668d05ee47e1fabd83be812c5de71f5f77f62,train,7
7479,278154f68df8e52bee019ed19836fc83fd647838,train,7
7148,413fbfc61a48708581ae1b279f9dfcc26bb7f021,train,7
7168,e91c5c9e5b19c501ee2d4e8f0b86cf59f8d5169d,train,7
7577,b4a2c2acc5a4633b0a0e9f26bd949f5ab4f8c399,train,7
7208,b1c1ed133b0b89c2e59b91813309e83782afc1f1,train,7
7243,3217d582f73d42e99a8ba1d88ab83175e3d52257,train,7
7355,7bfbc68c26feb4aeffad8f39d41826b2e05d0723,train,7
7237,65b48b5d2ec15d3f38c6274053c1229880fdf214,train,7
7365,3b04aa5973b3b860cca210f17f9bdb66935186d6,train,7
7416,e20fa847be4a5302c8f5bda1a878009c292607f9,train,7
7197,f05d38c300604dbe785c8fdecd3be3e63806aca2,train,7
